,Price,Load forecast,Generation forecast,Prévision J-1 Solaire,Prévision J-1 Eolien
2021-10-26 04:00:00,3026.0,181.27,44200.0,50167.0,0.0
2021-10-26 05:00:00,2913.0,182.1,45450.0,51269.0,0.0
2021-10-26 06:00:00,2800.0,214.5,49200.0,55431.0,0.0
2021-10-26 07:00:00,2876.0,235.71,54950.0,57277.0,0.0
2021-10-26 08:00:00,2952.0,254.5,58200.0,59244.0,0.0
2021-10-26 09:00:00,3028.0,251.16,58950.0,60136.0,0.0
2021-10-26 10:00:00,2993.0,245.05,59150.0,61325.0,91.0
2021-10-26 11:00:00,2957.0,233.8,59450.0,61311.0,1130.0
2021-10-26 12:00:00,2920.0,225.68,59850.0,61504.0,2603.0
2021-10-26 13:00:00,3014.0,200.6,59850.0,61215.0,3743.0
2021-10-26 14:00:00,3108.0,182.3,57650.0,60151.0,4439.0
2021-10-26 15:00:00,3202.0,181.26,54950.0,59363.0,4750.0
2021-10-26 16:00:00,3212.0,190.2,53100.0,58781.0,4471.0
2021-10-26 17:00:00,3222.0,223.47,51900.0,58556.0,3671.0
2021-10-26 18:00:00,3233.0,243.0,54150.0,59354.0,2295.0
2021-10-26 19:00:00,3340.0,266.11,59950.0,61138.0,705.0
2021-10-26 20:00:00,3446.0,247.21,57650.0,59908.0,3.0
2021-10-26 21:00:00,3553.0,225.29,53050.0,58012.0,0.0
2021-10-26 22:00:00,3541.0,221.39,51000.0,57446.0,0.0
2021-10-26 23:00:00,3528.0,212.0,53700.0,56244.0,0.0
2021-10-27 00:00:00,3477.0,198.5,50150.0,52957.0,0.0
2021-10-27 01:00:00,3308.0,178.33,47050.0,51561.0,0.0
2021-10-27 02:00:00,3139.0,141.68,46400.0,50088.0,0.0
2021-10-27 03:00:00,2969.0,134.95,44050.0,48917.0,0.0
2021-10-27 04:00:00,2716.0,147.72,43100.0,48375.0,0.0
2021-10-27 05:00:00,2468.0,173.79,44450.0,50219.0,0.0
2021-10-27 06:00:00,2221.0,213.2,48750.0,55711.0,0.0
2021-10-27 07:00:00,2075.0,251.02,54500.0,59540.0,0.0
2021-10-27 08:00:00,1930.0,256.92,58600.0,60244.0,0.0
2021-10-27 09:00:00,1790.0,253.66,59400.0,61035.0,0.0
2021-10-27 10:00:00,1913.0,235.27,59550.0,61653.0,88.0
2021-10-27 11:00:00,2038.0,223.01,59250.0,61748.0,1245.0
2021-10-27 12:00:00,2164.0,219.7,59050.0,61499.0,3011.0
2021-10-27 13:00:00,2209.0,197.67,58150.0,61487.0,4569.0
2021-10-27 14:00:00,2257.0,183.73,55650.0,61055.0,5678.0
2021-10-27 15:00:00,2305.0,172.34,53100.0,59652.0,6177.0
2021-10-27 16:00:00,2193.0,175.13,51150.0,58196.0,5882.0
2021-10-27 17:00:00,2085.0,207.56,50400.0,57449.0,4729.0
2021-10-27 18:00:00,1978.0,235.27,52900.0,58973.0,2881.0
2021-10-27 19:00:00,2249.0,263.29,58900.0,60935.0,843.0
2021-10-27 20:00:00,2519.0,244.11,56950.0,59585.0,2.0
2021-10-27 21:00:00,2792.0,199.16,53100.0,56926.0,0.0
2021-10-27 22:00:00,3209.0,203.55,51550.0,56455.0,0.0
2021-10-27 23:00:00,3625.0,197.15,53950.0,56103.0,0.0
2021-10-28 00:00:00,4351.0,195.0,51750.0,53920.0,0.0
2021-10-28 01:00:00,4368.0,177.35,49050.0,53069.0,0.0
2021-10-28 02:00:00,4385.0,172.41,48450.0,51855.0,0.0
2021-10-28 03:00:00,4401.0,150.21,46300.0,50633.0,0.0
2021-10-28 04:00:00,4616.0,152.05,45300.0,50550.0,0.0
2021-10-28 05:00:00,4831.0,174.13,46850.0,52252.0,0.0
2021-10-28 06:00:00,5047.0,205.01,50850.0,57388.0,0.0
2021-10-28 07:00:00,5371.0,237.3,56400.0,60867.0,0.0
2021-10-28 08:00:00,5695.0,250.34,60000.0,62554.0,0.0
2021-10-28 09:00:00,6021.0,241.4,60200.0,63307.0,0.0
2021-10-28 10:00:00,5794.0,222.82,59300.0,63657.0,79.0
2021-10-28 11:00:00,5567.0,208.34,58500.0,63364.0,1354.0
2021-10-28 12:00:00,5339.0,196.89,58050.0,63411.0,3400.0
2021-10-28 13:00:00,5244.0,185.26,57500.0,62741.0,4956.0
2021-10-28 14:00:00,5148.0,165.51,54950.0,61625.0,5811.0
2021-10-28 15:00:00,5052.0,166.75,52200.0,60729.0,5949.0
2021-10-28 16:00:00,5484.0,173.05,50700.0,59739.0,5417.0
2021-10-28 17:00:00,5916.0,198.93,50000.0,60769.0,4317.0
2021-10-28 18:00:00,6349.0,220.69,52500.0,61950.0,2614.0
2021-10-28 19:00:00,6946.0,242.76,58750.0,63470.0,750.0
2021-10-28 20:00:00,7543.0,202.42,56700.0,62884.0,0.0
2021-10-28 21:00:00,8140.0,175.0,52500.0,58778.0,0.0
2021-10-28 22:00:00,8493.0,162.15,50300.0,57651.0,0.0
2021-10-28 23:00:00,8845.0,167.19,52800.0,56914.0,0.0
2021-10-29 00:00:00,9541.0,115.47,49700.0,54479.0,0.0
2021-10-29 01:00:00,9594.0,104.18,46400.0,53548.0,0.0
2021-10-29 02:00:00,9645.0,82.22,45600.0,52350.0,0.0
2021-10-29 03:00:00,9694.0,69.41,43000.0,50991.0,0.0
2021-10-29 04:00:00,9820.0,75.29,42150.0,51344.0,0.0
2021-10-29 05:00:00,9945.0,95.72,43450.0,52408.0,0.0
2021-10-29 06:00:00,10076.0,133.6,47200.0,56886.0,0.0
2021-10-29 07:00:00,10262.0,191.68,52450.0,60018.0,0.0
2021-10-29 08:00:00,10449.0,199.36,56300.0,62408.0,0.0
2021-10-29 09:00:00,10636.0,211.13,56400.0,62383.0,0.0
2021-10-29 10:00:00,10783.0,202.35,55850.0,61975.0,53.0
2021-10-29 11:00:00,10929.0,158.11,55950.0,61340.0,875.0
2021-10-29 12:00:00,11074.0,160.64,56300.0,61453.0,2239.0
2021-10-29 13:00:00,11111.0,139.34,56300.0,60231.0,3252.0
2021-10-29 14:00:00,11147.0,132.46,54250.0,58887.0,3672.0
2021-10-29 15:00:00,11185.0,128.02,52150.0,58153.0,3736.0
2021-10-29 16:00:00,10474.0,137.9,50400.0,57715.0,3363.0
2021-10-29 17:00:00,9766.0,189.37,49600.0,57364.0,2529.0
2021-10-29 18:00:00,9057.0,205.62,51900.0,58993.0,1439.0
2021-10-29 19:00:00,8142.0,216.53,57000.0,60652.0,434.0
2021-10-29 20:00:00,7227.0,209.89,54650.0,59400.0,0.0
2021-10-29 21:00:00,6311.0,186.56,50900.0,57296.0,0.0
2021-10-29 22:00:00,6233.0,160.0,49250.0,56920.0,0.0
2021-10-29 23:00:00,6154.0,156.59,51600.0,55359.0,0.0
2021-10-30 00:00:00,5410.0,100.0,48300.0,52993.0,0.0
2021-10-30 01:00:00,5594.0,90.11,44900.0,50636.0,0.0
2021-10-30 02:00:00,5780.0,75.47,43550.0,49230.0,0.0
2021-10-30 03:00:00,5967.0,63.97,40650.0,48791.0,0.0
2021-10-30 04:00:00,6475.0,58.79,39050.0,48978.0,0.0
2021-10-30 05:00:00,6983.0,61.05,39050.0,49536.0,0.0
2021-10-30 06:00:00,7492.0,77.36,40250.0,50579.0,0.0
2021-10-30 07:00:00,8107.0,92.06,42450.0,52167.0,0.0
2021-10-30 08:00:00,8722.0,117.65,44600.0,53431.0,0.0
2021-10-30 09:00:00,9336.0,149.89,46650.0,55115.0,0.0
2021-10-30 10:00:00,9540.0,155.21,48050.0,56514.0,0.0
2021-10-30 11:00:00,9744.0,148.29,48900.0,57422.0,0.0
2021-10-30 12:00:00,9947.0,144.99,50500.0,57712.0,0.0
2021-10-30 13:00:00,9635.0,129.89,50900.0,56095.0,0.0
2021-10-30 14:00:00,9323.0,120.0,48400.0,53996.0,0.0
2021-10-30 15:00:00,9014.0,105.76,45900.0,52732.0,0.0
2021-10-30 16:00:00,8170.0,133.46,44300.0,51848.0,0.0
2021-10-30 17:00:00,7326.0,155.86,43950.0,51806.0,0.0
2021-10-30 18:00:00,6481.0,167.92,45950.0,54079.0,0.0
2021-10-30 19:00:00,5914.0,186.21,50900.0,55062.0,0.0
2021-10-30 20:00:00,5349.0,152.75,49400.0,54611.0,0.0
2021-10-30 21:00:00,4787.0,129.85,46400.0,53171.0,0.0
2021-10-30 22:00:00,5028.0,142.68,45200.0,52420.0,0.0
2021-10-30 23:00:00,5270.0,132.66,48200.0,52582.0,0.0
2021-10-31 00:00:00,5513.0,134.48,46700.0,49556.0,0.0
2021-10-31 01:00:00,5361.0,88.18,43550.0,46628.0,0.0
2021-10-31 02:00:00,5209.0,74.78,43100.0,46312.0,0.0
2021-10-31 03:00:00,5057.0,69.37,41800.0,46518.0,0.0
2021-10-31 04:00:00,0.0,57.11,38050.0,45990.0,0.0
2021-10-31 05:00:00,0.0,57.81,37100.0,45500.0,0.0
2021-10-31 06:00:00,0.0,52.94,37500.0,46029.0,0.0
2021-10-31 07:00:00,0.0,53.65,38750.0,46925.0,0.0
2021-10-31 08:00:00,0.0,56.0,39800.0,47806.0,0.0
2021-10-31 09:00:00,0.0,52.79,41050.0,49158.0,0.0
2021-10-31 10:00:00,0.0,71.71,43450.0,51526.0,0.0
2021-10-31 11:00:00,0.0,64.99,45000.0,53300.0,0.0
2021-10-31 12:00:00,0.0,64.91,45900.0,53856.0,0.0
2021-10-31 13:00:00,0.0,61.66,47650.0,53612.0,0.0
2021-10-31 14:00:00,0.0,56.12,47600.0,53015.0,0.0
2021-10-31 15:00:00,0.0,56.15,44400.0,52182.0,0.0
2021-10-31 16:00:00,0.0,55.0,43000.0,51387.0,0.0
2021-10-31 17:00:00,0.0,64.31,42100.0,50643.0,0.0
2021-10-31 18:00:00,0.0,81.7,43700.0,51213.0,0.0
2021-10-31 19:00:00,0.0,91.95,49550.0,52980.0,0.0
2021-10-31 20:00:00,0.0,100.04,50650.0,53663.0,0.0
2021-10-31 21:00:00,0.0,148.0,48100.0,52992.0,0.0
2021-10-31 22:00:00,0.0,130.5,45250.0,51283.0,0.0
2021-10-31 23:00:00,0.0,117.84,43800.0,50433.0,0.0
2021-11-01 00:00:00,0.0,112.9,46950.0,50000.0,0.0
2021-11-01 01:00:00,7757.0,78.43,44950.0,48420.0,0.0
2021-11-01 02:00:00,7711.0,55.06,41850.0,48010.0,0.0
2021-11-01 03:00:00,7734.0,43.92,40900.0,48159.0,0.0
2021-11-01 04:00:00,7758.0,22.05,38000.0,47082.0,0.0
2021-11-01 05:00:00,7782.0,15.0,36700.0,46734.0,0.0
2021-11-01 06:00:00,7779.0,41.09,37000.0,47211.0,0.0
2021-11-01 07:00:00,7777.0,58.29,38650.0,48555.0,0.0
2021-11-01 08:00:00,7775.0,77.54,40200.0,49575.0,0.0
2021-11-01 09:00:00,7718.0,88.81,41400.0,51768.0,21.0
2021-11-01 10:00:00,7660.0,85.42,44100.0,53200.0,703.0
2021-11-01 11:00:00,7602.0,83.2,46150.0,54232.0,2044.0
2021-11-01 12:00:00,7979.0,78.31,47200.0,55203.0,3097.0
2021-11-01 13:00:00,8356.0,78.98,49450.0,55556.0,3692.0
2021-11-01 14:00:00,8733.0,70.62,49550.0,54655.0,3822.0
2021-11-01 15:00:00,7854.0,60.34,46650.0,52808.0,3640.0
2021-11-01 16:00:00,6977.0,72.0,44700.0,51999.0,2838.0
2021-11-01 17:00:00,6099.0,85.0,44000.0,53077.0,1666.0
2021-11-01 18:00:00,5885.0,162.99,47200.0,56026.0,424.0
2021-11-01 19:00:00,5671.0,183.0,53800.0,58042.0,0.0
2021-11-01 20:00:00,5456.0,179.9,55550.0,58263.0,0.0
2021-11-01 21:00:00,5285.0,163.08,52450.0,57584.0,0.0
2021-11-01 22:00:00,5114.0,151.51,48900.0,55894.0,0.0
2021-11-01 23:00:00,4941.0,147.37,47300.0,55892.0,0.0
2021-11-02 00:00:00,4775.0,134.9,50200.0,53572.0,0.0
2021-11-02 01:00:00,4404.0,145.0,49200.0,52533.0,0.0
2021-11-02 02:00:00,4000.0,131.95,46550.0,51613.0,0.0
2021-11-02 03:00:00,3913.0,128.92,45800.0,51345.0,0.0
2021-11-02 04:00:00,3827.0,111.2,43350.0,51112.0,0.0
2021-11-02 05:00:00,3741.0,123.51,42650.0,51305.0,0.0
2021-11-02 06:00:00,3792.0,143.01,45100.0,53864.0,0.0
2021-11-02 07:00:00,3844.0,182.15,49950.0,58032.0,0.0
2021-11-02 08:00:00,3895.0,216.83,56000.0,60929.0,0.0
2021-11-02 09:00:00,4012.0,234.98,58100.0,63054.0,30.0
2021-11-02 10:00:00,4130.0,228.04,59300.0,63691.0,741.0
2021-11-02 11:00:00,4247.0,221.74,59350.0,63914.0,2061.0
2021-11-02 12:00:00,4166.0,223.21,59200.0,64386.0,3264.0
2021-11-02 13:00:00,4085.0,215.95,59400.0,64668.0,4032.0
2021-11-02 14:00:00,4005.0,217.35,59050.0,64086.0,4084.0
2021-11-02 15:00:00,3361.0,224.91,57250.0,63785.0,3780.0
2021-11-02 16:00:00,2719.0,230.3,55600.0,63898.0,2906.0
2021-11-02 17:00:00,2078.0,245.08,55100.0,64242.0,1610.0
2021-11-02 18:00:00,2082.0,298.97,57150.0,65338.0,366.0
2021-11-02 19:00:00,2085.0,312.67,62300.0,66816.0,0.0
2021-11-02 20:00:00,2089.0,280.0,64350.0,65382.0,0.0
2021-11-02 21:00:00,2022.0,231.0,60350.0,62647.0,0.0
2021-11-02 22:00:00,1958.0,201.0,56100.0,60550.0,0.0
2021-11-02 23:00:00,1896.0,179.99,54300.0,59105.0,0.0
2021-11-03 00:00:00,2095.0,167.0,56900.0,58513.0,0.0
2021-11-03 01:00:00,3001.0,146.68,54150.0,55996.0,0.0
2021-11-03 02:00:00,3039.0,143.08,50850.0,54982.0,0.0
2021-11-03 03:00:00,3151.0,140.25,50050.0,54447.0,0.0
2021-11-03 04:00:00,3266.0,130.84,47800.0,53765.0,0.0
2021-11-03 05:00:00,3382.0,130.03,47100.0,54063.0,0.0
2021-11-03 06:00:00,3286.0,138.7,48850.0,55444.0,0.0
2021-11-03 07:00:00,3190.0,163.76,53150.0,60427.0,0.0
2021-11-03 08:00:00,3095.0,199.18,58400.0,62311.0,0.0
2021-11-03 09:00:00,2929.0,230.09,61150.0,63867.0,16.0
2021-11-03 10:00:00,2764.0,219.09,62800.0,64655.0,622.0
2021-11-03 11:00:00,2600.0,207.62,63000.0,64570.0,1743.0
2021-11-03 12:00:00,2519.0,207.05,62550.0,64716.0,2687.0
2021-11-03 13:00:00,2439.0,194.72,63050.0,64291.0,3390.0
2021-11-03 14:00:00,2360.0,193.07,62700.0,63807.0,3401.0
2021-11-03 15:00:00,2363.0,190.92,61050.0,62796.0,3207.0
2021-11-03 16:00:00,2368.0,204.34,59100.0,62243.0,2584.0
2021-11-03 17:00:00,2372.0,189.1,58050.0,62296.0,1533.0
2021-11-03 18:00:00,2283.0,228.92,59250.0,63993.0,396.0
2021-11-03 19:00:00,2194.0,274.33,64850.0,65401.0,0.0
2021-11-03 20:00:00,2105.0,236.0,67350.0,64547.0,0.0
2021-11-03 21:00:00,2135.0,202.95,63500.0,61638.0,0.0
2021-11-03 22:00:00,2166.0,183.63,59450.0,59626.0,0.0
2021-11-03 23:00:00,2197.0,165.92,57750.0,58449.0,0.0
2021-11-04 00:00:00,2135.0,145.07,60500.0,57565.0,0.0
2021-11-04 01:00:00,2457.0,165.39,56700.0,55893.0,0.0
2021-11-04 02:00:00,2393.0,152.51,53650.0,54248.0,0.0
2021-11-04 03:00:00,2334.0,145.87,52900.0,52946.0,0.0
2021-11-04 04:00:00,2279.0,143.06,50700.0,52024.0,0.0
2021-11-04 05:00:00,2229.0,145.38,50100.0,52110.0,0.0
2021-11-04 06:00:00,2345.0,159.61,52200.0,55402.0,0.0
2021-11-04 07:00:00,2461.0,183.77,57000.0,59030.0,0.0
2021-11-04 08:00:00,2577.0,210.8,62500.0,62153.0,0.0
2021-11-04 09:00:00,2537.0,213.77,65150.0,63412.0,25.0
2021-11-04 10:00:00,2499.0,203.33,65900.0,64587.0,766.0
2021-11-04 11:00:00,2460.0,200.97,65550.0,64711.0,2129.0
2021-11-04 12:00:00,2593.0,194.63,65100.0,65057.0,3339.0
2021-11-04 13:00:00,2727.0,186.37,65100.0,64134.0,3996.0
2021-11-04 14:00:00,2861.0,173.87,64900.0,63422.0,4259.0
2021-11-04 15:00:00,2779.0,165.57,63250.0,62568.0,3985.0
2021-11-04 16:00:00,2697.0,163.94,61050.0,61117.0,3098.0
2021-11-04 17:00:00,2617.0,178.01,59900.0,60705.0,1805.0
2021-11-04 18:00:00,2796.0,200.93,60450.0,62005.0,436.0
2021-11-04 19:00:00,2976.0,201.72,65550.0,64962.0,0.0
2021-11-04 20:00:00,3153.0,193.47,67500.0,64844.0,0.0
2021-11-04 21:00:00,3404.0,184.21,63700.0,63034.0,0.0
2021-11-04 22:00:00,3656.0,179.67,59800.0,60470.0,0.0
2021-11-04 23:00:00,3906.0,175.61,57950.0,60738.0,0.0
